house_id,Type,Location,Area,Bath(s),Bedroom(s),Price,Area_Marlas
47372844,house,other,2 Kanal,5,5,60000000,40.0
47372843,house,other,2 Kanal,5,5,60000000,40.0
47372846,house,other,2 Kanal,5,5,60000000,40.0
47372849,house,other,2 Kanal,5,5,60000000,40.0
46844151,house,"dha defence, lahore, punjab",1 Kanal,6,6,82500000,20.0
46844154,house,"dha defence, lahore, punjab",1 Kanal,6,5,73000000,20.0
47372864,house,"state life housing society, lahore, punjab",1 Kanal,6,5,51000000,20.0
47372825,flat,"askari, lahore, punjab",10 Marla,4,3,32000000,10.0
47372780,house,"state life housing society, lahore, punjab",10 Marla,5,4,32500000,10.0
47372812,house,other,5 Marla,2,2,5500000,5.0
47372923,house,"bahria town, lahore, punjab",10 Marla,5,5,38000000,10.0
47372937,house,"bahria town, lahore, punjab",10 Marla,5,5,40000000,10.0
47372811,house,other,5 Marla,2,2,5500000,5.0
47372807,house,other,5 Marla,2,2,5500000,5.0
47372810,house,other,5 Marla,2,2,5500000,5.0
47372805,house,other,5 Marla,2,2,5500000,5.0
47372806,house,other,5 Marla,2,2,5500000,5.0
47372804,house,other,5 Marla,2,2,5500000,5.0
47372803,house,other,5 Marla,2,2,5500000,5.0
47372817,house,other,5 Marla,2,2,5500000,5.0
47372820,house,other,5 Marla,2,2,5500000,5.0
47372824,house,other,5 Marla,2,2,5500000,5.0
46714833,house,other,5 Marla,6,6,16500000,5.0
47372818,house,other,5 Marla,2,2,5500000,5.0
47372823,house,other,5 Marla,2,2,5500000,5.0
47372275,house,"dha defence, lahore, punjab",1 Kanal,6,5,67900000,20.0
46911219,house,other,5 Marla,4,4,17500000,5.0
46902228,house,"bahria town, lahore, punjab",1 Kanal,6,5,60000000,20.0
47372277,house,"state life housing society, lahore, punjab",1 Kanal,6,5,52500000,20.0
46902483,house,"bahria town, lahore, punjab",10 Marla,6,5,33000000,10.0
47139558,house,"bahria town, lahore, punjab",1 Kanal,6,5,78000000,20.0
46508847,house,"park view city, lahore, punjab",5 Marla,4,4,16500000,5.0
47372352,house,"state life housing society, lahore, punjab",10 Marla,5,4,31000000,10.0
47201803,house,"bahria town, lahore, punjab",1 Kanal,5,6,80000000,20.0
47372401,house,"state life housing society, lahore, punjab",10 Marla,5,5,34000000,10.0
47372398,house,"state life housing society, lahore, punjab",10 Marla,5,5,41500000,10.0
46656790,house,"park view city, lahore, punjab",5 Marla,4,4,16500000,5.0
47372278,house,"dha defence, lahore, punjab",1 Kanal,6,5,88900000,20.0
46708407,house,"park view city, lahore, punjab",5 Marla,4,4,15400000,5.0
47372308,house,"bahria town, lahore, punjab",10 Marla,6,5,43000000,10.0
47371889,house,other,2 Kanal,5,5,60000000,40.0
45533103,house,"central park housing scheme, lahore, punjab",10 Marla,5,5,23500000,10.0
46920800,house,"park view city, lahore, punjab",5 Marla,6,5,18500000,5.0
47371829,house,"bedian road, lahore, punjab",2 Kanal,3,2,31000000,40.0
47371880,house,other,2 Kanal,5,5,60000000,40.0
47263435,house,"park view city, lahore, punjab",5 Marla,4,4,19000000,5.0
45174212,house,"central park housing scheme, lahore, punjab",10 Marla,6,5,24500000,10.0
45535229,house,"dha defence, lahore, punjab",5 Marla,4,3,19000000,5.0
47371882,house,other,2 Kanal,5,5,60000000,40.0
45990297,house,other,10 Marla,3,2,20500000,10.0
47371582,house,other,5 Marla,2,2,5500000,5.0
47371585,house,other,5 Marla,2,2,5500000,5.0
47371583,house,other,5 Marla,2,2,5500000,5.0
47145157,house,other,5 Marla,3,3,11000000,5.0
47371581,house,other,5 Marla,2,2,5500000,5.0
47371580,house,other,5 Marla,2,2,5500000,5.0
47371579,house,other,5 Marla,2,2,5500000,5.0
47371577,house,other,5 Marla,2,2,5500000,5.0
47371575,house,other,5 Marla,2,2,5500000,5.0
47371576,house,other,5 Marla,2,2,5500000,5.0
47371578,house,other,5 Marla,2,2,5500000,5.0
47371574,house,other,5 Marla,2,2,5500000,5.0
47371572,house,other,5 Marla,2,2,5500000,5.0
47371571,house,other,5 Marla,2,2,5500000,5.0
47371586,house,other,5 Marla,2,2,5500000,5.0
45887194,house,"bahria town, lahore, punjab",6.3 Marla,4,3,15500000,6.3
47371516,house,"dha defence, lahore, punjab",1 Kanal,6,5,83000000,20.0
45887839,house,"bahria town, lahore, punjab",5 Marla,4,3,19000000,5.0
47371530,house,"dha defence, lahore, punjab",1 Kanal,6,5,69000000,20.0
47371527,house,"dha defence, lahore, punjab",1 Kanal,6,5,72500000,20.0
45902037,house,"bahria town, lahore, punjab",10 Marla,6,5,35000000,10.0
47371515,house,"central park housing scheme, lahore, punjab",10 Marla,6,5,28000000,10.0
46208388,house,"bahria town, lahore, punjab",5 Marla,4,3,17000000,5.0
46208597,house,"bahria town, lahore, punjab",5 Marla,4,3,19000000,5.0
47371485,house,other,5 Marla,6,6,17500000,5.0
47126760,house,"dha defence, lahore, punjab",5 Marla,4,3,28000000,5.0
46765708,house,"bahria town, lahore, punjab",10 Marla,6,5,33000000,10.0
47371524,house,"johar town, lahore, punjab",12 Marla,5,5,60000000,12.0
47371523,house,"johar town, lahore, punjab",14 Marla,5,5,57000000,14.0
46591749,house,"dha defence, lahore, punjab",1 Kanal,5,5,76500000,20.0
47371594,house,other,2 Kanal,5,5,60000000,40.0
47371602,house,other,2 Kanal,5,5,60000000,40.0
45623789,house,"central park housing scheme, lahore, punjab",5 Marla,5,4,15000000,5.0
47371598,house,other,2 Kanal,5,5,60000000,40.0
47371599,house,other,2 Kanal,5,5,60000000,40.0
45557007,flat,"central park housing scheme, lahore, punjab",6 Marla,2,2,6500000,6.0
47371596,house,other,2 Kanal,5,5,60000000,40.0
45858880,house,other,10 Marla,4,4,35500000,10.0
47371597,house,other,2 Kanal,5,5,60000000,40.0
47371489,house,other,2.2 Marla,1,2,5800000,2.2
47371595,house,other,2 Kanal,5,5,60000000,40.0
47371600,house,other,2 Kanal,5,5,60000000,40.0
47371592,house,other,5 Marla,2,2,5500000,5.0
47371039,house,"bahria orchard, lahore, punjab",1 Kanal,6,5,37500000,20.0
47371097,house,"dha defence, lahore, punjab",1 Kanal,6,5,72500000,20.0
46911608,house,"central park housing scheme, lahore, punjab",10 Marla,6,5,27000000,10.0
46907493,house,"central park housing scheme, lahore, punjab",10 Marla,6,5,23500000,10.0
46875252,house,"dha defence, lahore, punjab",1 Kanal,6,5,110000000,20.0
46848441,house,other,10 Marla,4,3,15000000,10.0
47371223,house,"central park housing scheme, lahore, punjab",5 Marla,4,3,15500000,5.0
47371377,house,"dha defence, lahore, punjab",4 Kanal,5,5,278500000,80.0
47371378,house,"dha defence, lahore, punjab",2 Kanal,5,5,105000000,40.0
47371380,house,other,4.5 Marla,3,3,16000000,4.5
47371379,house,other,10 Marla,4,4,27500000,10.0
47371381,house,other,4.2 Marla,3,3,15500000,4.2
47371383,house,other,4 Marla,3,3,16000000,4.0
47371385,house,other,3 Marla,3,3,16000000,3.0
47371387,house,other,3 Marla,3,3,16000000,3.0
47371389,house,other,3 Marla,3,3,18000000,3.0
47371392,house,"dha defence, lahore, punjab",1.2 Kanal,5,5,70000000,24.0
47371393,house,"dha defence, lahore, punjab",1 Kanal,5,5,50000000,20.0
47371395,house,"dha defence, lahore, punjab",1 Kanal,5,5,50000000,20.0
47371397,house,"dha defence, lahore, punjab",1 Kanal,5,5,62500000,20.0
47371396,house,"dha defence, lahore, punjab",1 Kanal,5,5,55000000,20.0
47371399,house,"dha defence, lahore, punjab",2 Kanal,5,5,135000000,40.0
46345289,house,other,3 Marla,3,3,5400000,3.0
46346712,house,other,3 Marla,5,4,11500000,3.0
47371483,house,"dha defence, lahore, punjab",1 Kanal,6,5,67500000,20.0
46388140,house,other,5 Marla,5,4,15000000,5.0
47371476,house,"dha defence, lahore, punjab",1 Kanal,6,5,76500000,20.0
46477934,house,other,3 Marla,3,3,7200000,3.0
47371402,house,"dha defence, lahore, punjab",2 Kanal,5,5,150000000,40.0
47371403,house,"dha defence, lahore, punjab",2 Kanal,5,5,135000000,40.0
46975996,house,"dha defence, lahore, punjab",5 Marla,4,3,19500000,5.0
47371407,house,"dha defence, lahore, punjab",2 Kanal,5,5,140000000,40.0
45490170,house,"dha defence, lahore, punjab",5 Marla,4,3,19500000,5.0
47371408,house,"dha defence, lahore, punjab",1 Kanal,5,5,85000000,20.0
47371404,house,"dha defence, lahore, punjab",1 Kanal,5,5,65000000,20.0
45379631,house,"dha defence, lahore, punjab",5 Marla,4,3,19000000,5.0
47371406,house,"dha defence, lahore, punjab",2 Kanal,5,5,140000000,40.0
46992532,house,other,7 Marla,4,4,25000000,7.0
47370956,house,"raiwind road, lahore, punjab",10 Marla,5,5,38500000,10.0
47371042,house,"state life housing society, lahore, punjab",10 Marla,5,4,35000000,10.0
47201823,house,"dha defence, lahore, punjab",1 Kanal,6,5,79500000,20.0
46930325,house,"dha defence, lahore, punjab",1 Kanal,6,5,63500000,20.0
47370823,house,"paragon city, lahore, punjab",5 Marla,4,3,20500000,5.0
47370824,house,"paragon city, lahore, punjab",5 Marla,4,3,21000000,5.0
47370825,house,"paragon city, lahore, punjab",5 Marla,4,3,21500000,5.0
47370826,house,"paragon city, lahore, punjab",5 Marla,4,3,21200000,5.0
47370828,house,"paragon city, lahore, punjab",5 Marla,4,3,21800000,5.0
47370829,house,"paragon city, lahore, punjab",5 Marla,4,3,20500000,5.0
47370832,house,"paragon city, lahore, punjab",5 Marla,4,3,23800000,5.0
47370831,house,"paragon city, lahore, punjab",5 Marla,4,3,23500000,5.0
47370830,house,"paragon city, lahore, punjab",5 Marla,4,3,20000000,5.0
47370835,house,"paragon city, lahore, punjab",5 Marla,4,3,22800000,5.0
47370838,house,"paragon city, lahore, punjab",10 Marla,5,4,42500000,10.0
47370833,house,"paragon city, lahore, punjab",5 Marla,4,3,24000000,5.0
47370840,house,"paragon city, lahore, punjab",10 Marla,5,4,41000000,10.0
47370842,house,"paragon city, lahore, punjab",10 Marla,5,4,38000000,10.0
47370846,house,"paragon city, lahore, punjab",10 Marla,5,4,41500000,10.0
47370822,house,"paragon city, lahore, punjab",5 Marla,4,3,20000000,5.0
47321397,house,"dha defence, lahore, punjab",1 Kanal,6,5,75000000,20.0
47370664,house,"dha defence, lahore, punjab",1 Kanal,6,5,95100000,20.0
47205563,house,"dha defence, lahore, punjab",2 Kanal,6,6,240000000,40.0
47132964,house,"dha defence, lahore, punjab",1 Kanal,6,7,112500000,20.0
47370652,house,"valencia housing society, lahore, punjab",1 Kanal,6,5,78000000,20.0
47370657,house,"dha defence, lahore, punjab",1 Kanal,6,5,90000000,20.0
47101318,house,"dha defence, lahore, punjab",1 Kanal,6,6,115000000,20.0
47370663,house,"bahria town, lahore, punjab",11 Marla,5,5,27500000,11.0
46950766,house,"dha defence, lahore, punjab",1 Kanal,6,5,81500000,20.0
46950359,house,"dha defence, lahore, punjab",1.1 Kanal,6,6,82500000,22.0
46950592,house,"dha defence, lahore, punjab",1 Kanal,6,5,79900000,20.0
46832452,house,"dha defence, lahore, punjab",1 Kanal,6,5,69900000,20.0
47076024,house,"dha defence, lahore, punjab",1 Kanal,6,5,137500000,20.0
45992040,flat,"bedian road, lahore, punjab",3.8 Marla,2,2,9600000,3.8
46675664,flat,"gulberg, lahore, punjab",9.8 Marla,3,3,55000000,9.8
45974374,flat,other,4.5 Marla,2,2,7240000,4.5
45974451,flat,other,4.5 Marla,2,2,7940000,4.5
46977992,house,"dha defence, lahore, punjab",1 Kanal,6,5,61000000,20.0
46977926,house,"dha defence, lahore, punjab",5 Marla,4,3,25000000,5.0
46673929,house,"dha defence, lahore, punjab",2 Kanal,6,5,285000000,40.0
46447296,flat,"gulberg, lahore, punjab",8.1 Marla,4,3,85000000,8.1
47370447,house,"dha defence, lahore, punjab",1 Kanal,6,5,91100000,20.0
47370150,house,"askari, lahore, punjab",10 Marla,4,3,42500000,10.0
45221034,house,"dha defence, lahore, punjab",1 Kanal,6,5,120000000,20.0
46647586,house,"gt road, lahore, punjab",6 Marla,5,4,22000000,6.0
46531269,house,"gt road, lahore, punjab",7 Marla,5,4,19500000,7.0
46475987,house,"gt road, lahore, punjab",5 Marla,5,4,16500000,5.0
36073849,house,other,8 Kanal,4,4,550000000,160.0
46774970,flat,other,7 Marla,3,3,12000000,7.0
47369244,house,"dha defence, lahore, punjab",10 Marla,5,4,77500000,10.0
47369241,house,"dha defence, lahore, punjab",1.3 Kanal,6,7,180000000,26.0
47369238,house,"dha defence, lahore, punjab",1 Kanal,6,5,80000000,20.0
47369031,house,other,8 Marla,6,5,23000000,8.0
47369296,house,"dha defence, lahore, punjab",5 Marla,4,3,19000000,5.0
47369233,house,"dha defence, lahore, punjab",5 Marla,4,3,29000000,5.0
47369295,house,"dha defence, lahore, punjab",5 Marla,4,3,18000000,5.0
47369294,house,"dha defence, lahore, punjab",5 Marla,4,3,19500000,5.0
47369293,house,"dha defence, lahore, punjab",5 Marla,4,3,18500000,5.0
47369501,house,"dha defence, lahore, punjab",1 Kanal,6,5,56500000,20.0
47369227,house,"dha defence, lahore, punjab",1 Kanal,6,7,162500000,20.0
47369035,house,"state life housing society, lahore, punjab",10 Marla,5,4,45000000,10.0
47368878,house,other,5 Marla,4,3,25000000,5.0
47368880,house,other,5 Marla,4,3,25000000,5.0
47368883,house,other,5 Marla,4,3,24800000,5.0
47368881,house,other,5 Marla,4,3,25000000,5.0
47368882,house,other,5 Marla,4,3,24200000,5.0
47368957,house,"dha defence, lahore, punjab",1 Kanal,6,6,72500000,20.0
47368893,house,other,5 Marla,4,3,22500000,5.0
47368884,house,other,5 Marla,4,3,24500000,5.0
47368961,house,"dha defence, lahore, punjab",1 Kanal,6,5,60000000,20.0
47368905,house,other,10 Marla,5,4,46000000,10.0
47369420,house,"dha defence, lahore, punjab",9 Marla,3,3,35000000,9.0
47368899,house,other,1 Kanal,5,5,80000000,20.0
46285934,house,"johar town, lahore, punjab",7 Marla,5,5,30000000,7.0
47320288,house,other,3.5 Marla,4,3,10000000,3.5
47368897,house,other,5 Marla,4,3,20000000,5.0
47167367,house,"dha defence, lahore, punjab",5 Marla,5,3,20500000,5.0
47320282,house,other,3.5 Marla,4,3,10000000,3.5
47368978,house,"dha defence, lahore, punjab",1 Kanal,6,5,71000000,20.0
47368915,house,"dha defence, lahore, punjab",1 Kanal,5,6,72500000,20.0
47368997,house,"dha defence, lahore, punjab",1 Kanal,6,5,69000000,20.0
47369001,house,"dha defence, lahore, punjab",1 Kanal,6,5,99900000,20.0
46950381,house,"valencia housing society, lahore, punjab",11.5 Marla,6,5,43500000,11.5
47369015,house,"dha defence, lahore, punjab",5 Marla,4,3,18000000,5.0
47368976,house,"dha defence, lahore, punjab",1 Kanal,6,5,72500000,20.0
46039177,house,"valencia housing society, lahore, punjab",5 Marla,5,5,30000000,5.0
46039333,house,"dha 11 rahbar, lahore, punjab",5 Marla,4,4,27500000,5.0
47145911,house,"wapda town, lahore, punjab",2 Kanal,6,6,95000000,40.0
45604858,house,"valencia housing society, lahore, punjab",1 Kanal,6,6,72500000,20.0
47368594,house,"bahria town, lahore, punjab",10 Marla,6,5,27000000,10.0
47367930,house,other,5 Marla,4,5,26500000,5.0
47367937,house,other,5 Marla,4,5,26500000,5.0
47367927,house,other,5 Marla,4,5,26500000,5.0
47367936,house,other,5 Marla,4,5,26500000,5.0
47368177,house,"dha defence, lahore, punjab",1 Kanal,6,5,67000000,20.0
47367923,house,other,5 Marla,4,5,26500000,5.0
36073866,house,"gulberg, lahore, punjab",4 Kanal,6,4,400000000,80.0
47367942,house,other,5 Marla,4,5,26500000,5.0
46362256,house,"park view city, lahore, punjab",5 Marla,4,4,17500000,5.0
46362118,house,"park view city, lahore, punjab",5 Marla,4,4,17000000,5.0
47368097,house,"dha defence, lahore, punjab",5 Marla,4,3,19500000,5.0
47368216,house,"state life housing society, lahore, punjab",1 Kanal,6,5,80000000,20.0
47368448,house,"dha defence, lahore, punjab",1 Kanal,6,5,75000000,20.0
47368437,house,"bahria town, lahore, punjab",10 Marla,6,5,41500000,10.0
47368885,house,other,5 Marla,4,3,22500000,5.0
47368845,house,"dha defence, lahore, punjab",1 Kanal,6,5,72500000,20.0
47368889,house,other,5 Marla,4,3,22800000,5.0
